Year,Rtype,Dname,Cname,City,Sname,Type,gsId,Lat,Lon,Enrollment,Plan504,FreeAnd Reduced PriceLunch,Enroll12,Percent Teachers InFirst SecondYear,ActSat Number Participation,NumTstTakr,ApCourse Participation,ApCourse Passed,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,ParentRating,gsRating,Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic"
2016,S,Brea-Olinda Unified,Orange,Brea,Brea-Olinda High,public,3622,33.93322,-117.87179,1872.0,2.8,21.96,468,3.0,326,141,32.8,613,24.0,25.0,25.0,24.0,113,80.14,3.0,9.0,22.12,2.03,33.71,2.24,0.21,0.53,39.16
2017,S,Brea-Olinda Unified,Orange,Brea,Brea-Olinda High,public,3622,33.93322,-117.87179,1872.0,2.8,21.96,429,3.0,326,152,32.8,613,24.0,25.0,25.0,24.0,124,81.58,3.0,9.0,22.12,2.03,33.71,2.24,0.21,0.53,39.16
2018,S,Brea-Olinda Unified,Orange,Brea,Brea-Olinda High,public,3622,33.93322,-117.87179,1872.0,2.8,21.96,457,3.0,326,131,32.8,613,25.0,25.0,25.0,24.0,109,83.21,3.0,9.0,22.12,2.03,33.71,2.24,0.21,0.53,39.16
2014,S,Capistrano Unified,Orange,Mission-Viejo,Capistrano Valley High,public,3644,33.54255,-117.67324,2241.0,0.7,23.07,605,11.7,622,209,38.8,904,26.0,26.0,25.0,25.0,173,82.78,4.0,8.0,8.43,0.76,29.32,6.43,0.22,0.09,54.75
2015,S,Capistrano Unified,Orange,Mission-Viejo,Capistrano Valley High,public,3644,33.54255,-117.67324,2241.0,0.7,23.07,650,11.7,622,247,38.8,904,26.0,25.0,25.0,25.0,206,83.4,4.0,8.0,8.43,0.76,29.32,6.43,0.22,0.09,54.75
2016,S,Capistrano Unified,Orange,Mission-Viejo,Capistrano Valley High,public,3644,33.54255,-117.67324,2241.0,0.7,23.07,608,11.7,622,263,38.8,904,25.0,25.0,25.0,25.0,216,82.13,4.0,8.0,8.43,0.76,29.32,6.43,0.22,0.09,54.75
2017,S,Capistrano Unified,Orange,Mission-Viejo,Capistrano Valley High,public,3644,33.54255,-117.67324,2241.0,0.7,23.07,525,11.7,622,215,38.8,904,26.0,26.0,26.0,25.0,182,84.65,4.0,8.0,8.43,0.76,29.32,6.43,0.22,0.09,54.75
2018,S,Capistrano Unified,Orange,Mission-Viejo,Capistrano Valley High,public,3644,33.54255,-117.67324,2241.0,0.7,23.07,548,11.7,622,197,38.8,904,27.0,27.0,26.0,26.0,171,86.8,4.0,8.0,8.43,0.76,29.32,6.43,0.22,0.09,54.75
2014,S,Capistrano Unified,Orange,Aliso-Viejo,Aliso Niguel High,public,3635,33.561375,-117.72093999999998,3068.0,0.8,11.7,742,6.1,679,272,31.8,1395,26.0,26.0,26.0,25.0,241,88.6,4.0,10.0,14.28,1.24,17.57,8.25,0.2,0.1,58.38
2015,S,Capistrano Unified,Orange,Aliso-Viejo,Aliso Niguel High,public,3635,33.561375,-117.72093999999998,3068.0,0.8,11.7,733,6.1,679,270,31.8,1395,26.0,26.0,27.0,26.0,239,88.52,4.0,10.0,14.28,1.24,17.57,8.25,0.2,0.1,58.38
2016,S,Capistrano Unified,Orange,Aliso-Viejo,Aliso Niguel High,public,3635,33.561375,-117.72093999999998,3068.0,0.8,11.7,737,6.1,679,299,31.8,1395,26.0,26.0,26.0,26.0,260,86.96,4.0,10.0,14.28,1.24,17.57,8.25,0.2,0.1,58.38
2017,S,Capistrano Unified,Orange,Aliso-Viejo,Aliso Niguel High,public,3635,33.561375,-117.72093999999998,3068.0,0.8,11.7,724,6.1,679,300,31.8,1395,26.0,26.0,27.0,26.0,263,87.67,4.0,10.0,14.28,1.24,17.57,8.25,0.2,0.1,58.38
2018,S,Capistrano Unified,Orange,Aliso-Viejo,Aliso Niguel High,public,3635,33.561375,-117.72093999999998,3068.0,0.8,11.7,749,6.1,679,298,31.8,1395,27.0,27.0,27.0,26.0,266,89.26,4.0,10.0,14.28,1.24,17.57,8.25,0.2,0.1,58.38
2014,S,Capistrano Unified,Orange,Dana-Point,Dana Hills High,public,3649,33.478615000000005,-117.6978,2679.0,0.9,21.54,712,7.1,675,283,32.2,1091,26.0,25.0,25.0,25.0,238,84.1,4.0,9.0,4.03,0.78,25.94,5.67,0.37,0.04,63.16
2015,S,Capistrano Unified,Orange,Dana-Point,Dana Hills High,public,3649,33.478615000000005,-117.6978,2679.0,0.9,21.54,690,7.1,675,275,32.2,1091,25.0,25.0,25.0,24.0,213,77.45,4.0,9.0,4.03,0.78,25.94,5.67,0.37,0.04,63.16
2016,S,Capistrano Unified,Orange,Dana-Point,Dana Hills High,public,3649,33.478615000000005,-117.6978,2679.0,0.9,21.54,656,7.1,675,302,32.2,1091,25.0,25.0,25.0,24.0,249,82.45,4.0,9.0,4.03,0.78,25.94,5.67,0.37,0.04,63.16
2017,S,Capistrano Unified,Orange,Dana-Point,Dana Hills High,public,3649,33.478615000000005,-117.6978,2679.0,0.9,21.54,651,7.1,675,284,32.2,1091,26.0,26.0,25.0,25.0,238,83.8,4.0,9.0,4.03,0.78,25.94,5.67,0.37,0.04,63.16
2018,S,Capistrano Unified,Orange,Dana-Point,Dana Hills High,public,3649,33.478615000000005,-117.6978,2679.0,0.9,21.54,625,7.1,675,237,32.2,1091,26.0,26.0,25.0,25.0,201,84.81,4.0,9.0,4.03,0.78,25.94,5.67,0.37,0.04,63.16
2014,S,Fullerton Joint Union High,Orange,Buena-Park,Buena Park High,public,3695,33.860928,-117.97906,1913.0,0.7,79.98,456,5.3,258,82,36.5,417,17.0,19.0,20.0,19.0,28,34.15,4.0,5.0,10.66,5.96,73.44,1.25,0.31,0.78,7.58
2015,S,Fullerton Joint Union High,Orange,Buena-Park,Buena Park High,public,3695,33.860928,-117.97906,1913.0,0.7,79.98,469,5.3,258,117,36.5,417,18.0,19.0,19.0,19.0,34,29.06,4.0,5.0,10.66,5.96,73.44,1.25,0.31,0.78,7.58
2016,S,Fullerton Joint Union High,Orange,Buena-Park,Buena Park High,public,3695,33.860928,-117.97906,1913.0,0.7,79.98,412,5.3,258,80,36.5,417,20.0,20.0,20.0,20.0,35,43.75,4.0,5.0,10.66,5.96,73.44,1.25,0.31,0.78,7.58
2017,S,Fullerton Joint Union High,Orange,Buena-Park,Buena Park High,public,3695,33.860928,-117.97906,1913.0,0.7,79.98,468,5.3,258,65,36.5,417,19.0,21.0,21.0,20.0,27,41.54,4.0,5.0,10.66,5.96,73.44,1.25,0.31,0.78,7.58
2018,S,Fullerton Joint Union High,Orange,Buena-Park,Buena Park High,public,3695,33.860928,-117.97906,1913.0,0.7,79.98,445,5.3,258,58,36.5,417,18.0,20.0,19.0,18.0,20,34.48,4.0,5.0,10.66,5.96,73.44,1.25,0.31,0.78,7.58
2014,S,Fullerton Joint Union High,Orange,Fullerton,Fullerton Union High,public,3696,33.874016,-117.92205,2110.0,1.7,57.39,558,2.1,293,108,28.3,451,21.0,23.0,23.0,22.0,74,68.52,4.0,7.0,5.69,2.04,65.21,1.9,0.19,0.33,24.64
2015,S,Fullerton Joint Union High,Orange,Fullerton,Fullerton Union High,public,3696,33.874016,-117.92205,2110.0,1.7,57.39,502,2.1,293,89,28.3,451,24.0,24.0,25.0,23.0,67,75.28,4.0,7.0,5.69,2.04,65.21,1.9,0.19,0.33,24.64
2016,S,Fullerton Joint Union High,Orange,Fullerton,Fullerton Union High,public,3696,33.874016,-117.92205,2110.0,1.7,57.39,513,2.1,293,98,28.3,451,22.0,23.0,22.0,22.0,59,60.2,4.0,7.0,5.69,2.04,65.21,1.9,0.19,0.33,24.64
2017,S,Fullerton Joint Union High,Orange,Fullerton,Fullerton Union High,public,3696,33.874016,-117.92205,2110.0,1.7,57.39,469,2.1,293,75,28.3,451,23.0,23.0,23.0,22.0,49,65.33,4.0,7.0,5.69,2.04,65.21,1.9,0.19,0.33,24.64
2018,S,Fullerton Joint Union High,Orange,Fullerton,Fullerton Union High,public,3696,33.874016,-117.92205,2110.0,1.7,57.39,517,2.1,293,74,28.3,451,24.0,25.0,24.0,23.0,53,71.62,4.0,7.0,5.69,2.04,65.21,1.9,0.19,0.33,24.64
2014,S,Fullerton Joint Union High,Orange,La-Habra,La Habra High,public,3697,33.93548,-117.95658,2212.0,1.9,47.38,591,0.5,352,75,36.0,510,22.0,22.0,22.0,22.0,39,52.0,3.0,7.0,2.44,1.9,69.89,0.9,0.27,0.09,24.5
2015,S,Fullerton Joint Union High,Orange,La-Habra,La Habra High,public,3697,33.93548,-117.95658,2212.0,1.9,47.38,509,0.5,352,54,36.0,510,22.0,23.0,23.0,22.0,31,57.41,3.0,7.0,2.44,1.9,69.89,0.9,0.27,0.09,24.5
2016,S,Fullerton Joint Union High,Orange,La-Habra,La Habra High,public,3697,33.93548,-117.95658,2212.0,1.9,47.38,523,0.5,352,58,36.0,510,23.0,23.0,23.0,22.0,42,72.41,3.0,7.0,2.44,1.9,69.89,0.9,0.27,0.09,24.5
2017,S,Fullerton Joint Union High,Orange,La-Habra,La Habra High,public,3697,33.93548,-117.95658,2212.0,1.9,47.38,518,0.5,352,48,36.0,510,22.0,22.0,22.0,21.0,34,70.83,3.0,7.0,2.44,1.9,69.89,0.9,0.27,0.09,24.5
2018,S,Fullerton Joint Union High,Orange,La-Habra,La Habra High,public,3697,33.93548,-117.95658,2212.0,1.9,47.38,556,0.5,352,51,36.0,510,22.0,23.0,22.0,21.0,27,52.94,3.0,7.0,2.44,1.9,69.89,0.9,0.27,0.09,24.5
2014,S,Roseville Joint Union High,Placer,Roseville,Woodcreek High,public,4156,38.761017,-121.3325,2221.0,2.0,17.47,527,4.1,386,173,27.8,702,24.0,25.0,25.0,25.0,143,82.66,4.0,9.0,8.73,2.7,16.52,7.34,0.36,0.14,64.21
2015,S,Roseville Joint Union High,Placer,Roseville,Woodcreek High,public,4156,38.761017,-121.3325,2221.0,2.0,17.47,545,4.1,386,170,27.8,702,23.0,25.0,24.0,24.0,127,74.71,4.0,9.0,8.73,2.7,16.52,7.34,0.36,0.14,64.21
2016,S,Roseville Joint Union High,Placer,Roseville,Woodcreek High,public,4156,38.761017,-121.3325,2221.0,2.0,17.47,548,4.1,386,162,27.8,702,23.0,25.0,24.0,24.0,120,74.07,4.0,9.0,8.73,2.7,16.52,7.34,0.36,0.14,64.21
2017,S,Roseville Joint Union High,Placer,Roseville,Woodcreek High,public,4156,38.761017,-121.3325,2221.0,2.0,17.47,545,4.1,386,197,27.8,702,25.0,26.0,24.0,25.0,168,85.28,4.0,9.0,8.73,2.7,16.52,7.34,0.36,0.14,64.21
2018,S,Roseville Joint Union High,Placer,Roseville,Woodcreek High,public,4156,38.761017,-121.3325,2221.0,2.0,17.47,511,4.1,386,122,27.8,702,24.0,25.0,24.0,24.0,99,81.15,4.0,9.0,8.73,2.7,16.52,7.34,0.36,0.14,64.21
2014,S,Roseville Joint Union High,Placer,Roseville,Oakmont High,public,4153,38.72952,-121.26118,1882.0,1.0,23.75,402,2.5,275,92,20.7,204,24.0,24.0,24.0,23.0,68,73.91,4.0,8.0,13.5,3.24,18.97,4.57,0.64,0.43,58.66
2015,S,Roseville Joint Union High,Placer,Roseville,Oakmont High,public,4153,38.72952,-121.26118,1882.0,1.0,23.75,413,2.5,275,88,20.7,204,24.0,25.0,25.0,24.0,69,78.41,4.0,8.0,13.5,3.24,18.97,4.57,0.64,0.43,58.66
2016,S,Roseville Joint Union High,Placer,Roseville,Oakmont High,public,4153,38.72952,-121.26118,1882.0,1.0,23.75,483,2.5,275,122,20.7,204,23.0,24.0,23.0,23.0,94,77.05,4.0,8.0,13.5,3.24,18.97,4.57,0.64,0.43,58.66
2017,S,Roseville Joint Union High,Placer,Roseville,Oakmont High,public,4153,38.72952,-121.26118,1882.0,1.0,23.75,467,2.5,275,94,20.7,204,24.0,25.0,25.0,24.0,76,80.85,4.0,8.0,13.5,3.24,18.97,4.57,0.64,0.43,58.66
2018,S,Roseville Joint Union High,Placer,Roseville,Oakmont High,public,4153,38.72952,-121.26118,1882.0,1.0,23.75,442,2.5,275,91,20.7,204,23.0,26.0,24.0,24.0,65,71.43,4.0,8.0,13.5,3.24,18.97,4.57,0.64,0.43,58.66
2014,S,Roseville Joint Union High,Placer,Roseville,Roseville High,public,4154,38.756363,-121.27684,1961.0,1.1,32.23,487,4.1,304,148,27.3,386,22.0,23.0,23.0,22.0,94,63.51,4.0,7.0,9.59,3.67,23.81,2.35,0.41,0.97,59.2
2015,S,Roseville Joint Union High,Placer,Roseville,Roseville High,public,4154,38.756363,-121.27684,1961.0,1.1,32.23,468,4.1,304,166,27.3,386,22.0,23.0,23.0,22.0,105,63.25,4.0,7.0,9.59,3.67,23.81,2.35,0.41,0.97,59.2
2016,S,Roseville Joint Union High,Placer,Roseville,Roseville High,public,4154,38.756363,-121.27684,1961.0,1.1,32.23,419,4.1,304,140,27.3,386,22.0,23.0,22.0,22.0,91,65.0,4.0,7.0,9.59,3.67,23.81,2.35,0.41,0.97,59.2
2017,S,Roseville Joint Union High,Placer,Roseville,Roseville High,public,4154,38.756363,-121.27684,1961.0,1.1,32.23,481,4.1,304,176,27.3,386,22.0,24.0,22.0,22.0,122,69.32,4.0,7.0,9.59,3.67,23.81,2.35,0.41,0.97,59.2
2018,S,Roseville Joint Union High,Placer,Roseville,Roseville High,public,4154,38.756363,-121.27684,1961.0,1.1,32.23,527,4.1,304,183,27.3,386,22.0,23.0,22.0,21.0,105,57.38,4.0,7.0,9.59,3.67,23.81,2.35,0.41,0.97,59.2
2014,S,Tahoe-Truckee Unified,Placer,Truckee,Tahoe Truckee High,public,4174,39.324787,-120.21621,697.0,4.9,31.28,127,0.0,148,45,21.5,134,23.0,24.0,24.0,23.0,34,75.56,3.0,7.0,0.57,0.57,33.72,2.15,0.72,0.0,62.27
2015,S,Tahoe-Truckee Unified,Placer,Truckee,Tahoe Truckee High,public,4174,39.324787,-120.21621,697.0,4.9,31.28,143,0.0,148,61,21.5,134,25.0,25.0,25.0,24.0,49,80.33,3.0,7.0,0.57,0.57,33.72,2.15,0.72,0.0,62.27
2016,S,Tahoe-Truckee Unified,Placer,Truckee,Tahoe Truckee High,public,4174,39.324787,-120.21621,697.0,4.9,31.28,158,0.0,148,59,21.5,134,24.0,25.0,24.0,24.0,43,72.88,3.0,7.0,0.57,0.57,33.72,2.15,0.72,0.0,62.27
2017,S,Tahoe-Truckee Unified,Placer,Truckee,Tahoe Truckee High,public,4174,39.324787,-120.21621,697.0,4.9,31.28,164,0.0,148,71,21.5,134,24.0,26.0,23.0,23.0,49,69.01,3.0,7.0,0.57,0.57,33.72,2.15,0.72,0.0,62.27
2018,S,Tahoe-Truckee Unified,Placer,Truckee,Tahoe Truckee High,public,4174,39.324787,-120.21621,697.0,4.9,31.28,160,0.0,148,45,21.5,134,24.0,24.0,23.0,24.0,32,71.11,3.0,7.0,0.57,0.57,33.72,2.15,0.72,0.0,62.27
2014,S,Western Placer Unified,Placer,Lincoln,Horizon Charter,charter,11041,38.897446,-121.3355,2200.0,4.9,44.55,212,0.0,148,17,1.4,134,26.0,27.0,24.0,24.0,14,82.35,3.0,3.0,2.31,3.58,14.78,11.57,0.37,0.37,67.01
2015,S,Western Placer Unified,Placer,Lincoln,Horizon Charter,charter,11041,38.897446,-121.3355,2200.0,4.9,44.55,239,0.0,148,13,1.4,134,22.0,22.0,22.0,22.0,7,53.85,3.0,3.0,2.31,3.58,14.78,11.57,0.37,0.37,67.01
2014,S,Western Placer Unified,Placer,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,1.7,31.02,348,7.4,161,47,17.2,145,22.0,23.0,23.0,22.0,30,63.83,4.0,6.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,Western Placer Unified,Placer,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.2,89.23,348,1.1,298,47,15.8,60,22.0,23.0,23.0,22.0,30,63.83,4.0,6.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,Western Placer Unified,Placer,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.6,51.95,348,6.3,327,47,32.3,512,22.0,23.0,23.0,22.0,30,63.83,4.0,6.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,Western Placer Unified,Placer,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,1.7,31.02,348,7.4,161,47,17.2,145,22.0,23.0,23.0,22.0,30,63.83,4.0,2.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,Western Placer Unified,Placer,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.2,89.23,348,1.1,298,47,15.8,60,22.0,23.0,23.0,22.0,30,63.83,4.0,2.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,Western Placer Unified,Placer,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.6,51.95,348,6.3,327,47,32.3,512,22.0,23.0,23.0,22.0,30,63.83,4.0,2.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,Western Placer Unified,Placer,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,1.7,31.02,348,7.4,161,47,17.2,145,22.0,23.0,23.0,22.0,30,63.83,4.0,7.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,Western Placer Unified,Placer,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.2,89.23,348,1.1,298,47,15.8,60,22.0,23.0,23.0,22.0,30,63.83,4.0,7.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,Western Placer Unified,Placer,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.6,51.95,348,6.3,327,47,32.3,512,22.0,23.0,23.0,22.0,30,63.83,4.0,7.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,San Diego Unified,San Diego,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,1.7,31.02,311,7.4,161,95,17.2,145,16.0,18.0,19.0,18.0,17,17.89,4.0,6.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,San Diego Unified,San Diego,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.2,89.23,311,1.1,298,95,15.8,60,16.0,18.0,19.0,18.0,17,17.89,4.0,6.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,San Diego Unified,San Diego,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.6,51.95,311,6.3,327,95,32.3,512,16.0,18.0,19.0,18.0,17,17.89,4.0,6.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,San Diego Unified,San Diego,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,1.7,31.02,311,7.4,161,95,17.2,145,16.0,18.0,19.0,18.0,17,17.89,4.0,2.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,San Diego Unified,San Diego,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.2,89.23,311,1.1,298,95,15.8,60,16.0,18.0,19.0,18.0,17,17.89,4.0,2.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,San Diego Unified,San Diego,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.6,51.95,311,6.3,327,95,32.3,512,16.0,18.0,19.0,18.0,17,17.89,4.0,2.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,San Diego Unified,San Diego,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,1.7,31.02,311,7.4,161,95,17.2,145,16.0,18.0,19.0,18.0,17,17.89,4.0,7.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,San Diego Unified,San Diego,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.2,89.23,311,1.1,298,95,15.8,60,16.0,18.0,19.0,18.0,17,17.89,4.0,7.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,San Diego Unified,San Diego,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.6,51.95,311,6.3,327,95,32.3,512,16.0,18.0,19.0,18.0,17,17.89,4.0,7.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,Lincoln Unified,San Joaquin,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,1.7,31.02,623,7.4,161,114,17.2,145,23.0,22.0,24.0,23.0,83,72.81,4.0,6.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,Lincoln Unified,San Joaquin,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.2,89.23,623,1.1,298,114,15.8,60,23.0,22.0,24.0,23.0,83,72.81,4.0,6.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,Lincoln Unified,San Joaquin,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.6,51.95,623,6.3,327,114,32.3,512,23.0,22.0,24.0,23.0,83,72.81,4.0,6.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,Lincoln Unified,San Joaquin,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,1.7,31.02,623,7.4,161,114,17.2,145,23.0,22.0,24.0,23.0,83,72.81,4.0,2.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,Lincoln Unified,San Joaquin,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.2,89.23,623,1.1,298,114,15.8,60,23.0,22.0,24.0,23.0,83,72.81,4.0,2.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,Lincoln Unified,San Joaquin,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.6,51.95,623,6.3,327,114,32.3,512,23.0,22.0,24.0,23.0,83,72.81,4.0,2.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2014,S,Lincoln Unified,San Joaquin,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,1.7,31.02,623,7.4,161,114,17.2,145,23.0,22.0,24.0,23.0,83,72.81,4.0,7.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2014,S,Lincoln Unified,San Joaquin,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.2,89.23,623,1.1,298,114,15.8,60,23.0,22.0,24.0,23.0,83,72.81,4.0,7.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2014,S,Lincoln Unified,San Joaquin,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.6,51.95,623,6.3,327,114,32.3,512,23.0,22.0,24.0,23.0,83,72.81,4.0,7.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2015,S,San Diego Unified,San Diego,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,1.7,31.02,383,7.4,161,91,17.2,145,16.0,18.0,19.0,18.0,20,21.98,4.0,6.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2015,S,San Diego Unified,San Diego,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.2,89.23,383,1.1,298,91,15.8,60,16.0,18.0,19.0,18.0,20,21.98,4.0,6.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2015,S,San Diego Unified,San Diego,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.6,51.95,383,6.3,327,91,32.3,512,16.0,18.0,19.0,18.0,20,21.98,4.0,6.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2015,S,San Diego Unified,San Diego,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,1.7,31.02,383,7.4,161,91,17.2,145,16.0,18.0,19.0,18.0,20,21.98,4.0,2.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2015,S,San Diego Unified,San Diego,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.2,89.23,383,1.1,298,91,15.8,60,16.0,18.0,19.0,18.0,20,21.98,4.0,2.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2015,S,San Diego Unified,San Diego,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,0.6,51.95,383,6.3,327,91,32.3,512,16.0,18.0,19.0,18.0,20,21.98,4.0,2.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2015,S,San Diego Unified,San Diego,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,1.7,31.02,383,7.4,161,91,17.2,145,16.0,18.0,19.0,18.0,20,21.98,4.0,7.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2015,S,San Diego Unified,San Diego,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.2,89.23,383,1.1,298,91,15.8,60,16.0,18.0,19.0,18.0,20,21.98,4.0,7.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2015,S,San Diego Unified,San Diego,Stockton,Lincoln High,public,6545,38.010567,-121.33939,2839.0,0.6,51.95,383,6.3,327,91,32.3,512,16.0,18.0,19.0,18.0,20,21.98,4.0,7.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2015,S,Lincoln Unified,San Joaquin,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,1.7,31.02,653,7.4,161,117,17.2,145,24.0,24.0,24.0,24.0,88,75.21,4.0,6.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
2015,S,Lincoln Unified,San Joaquin,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.2,89.23,653,1.1,298,117,15.8,60,24.0,24.0,24.0,24.0,88,75.21,4.0,6.0,6.01,18.37,69.48,2.69,0.07,1.66,1.73
2015,S,Lincoln Unified,San Joaquin,Lincoln,Lincoln High,public,4179,38.895687,-121.29668,1731.0,0.6,51.95,653,6.3,327,117,32.3,512,24.0,24.0,24.0,24.0,88,75.21,4.0,6.0,14.3,11.27,43.18,2.4,0.49,1.44,26.91
2015,S,Lincoln Unified,San Joaquin,San-Diego,Lincoln High,public,17474,32.704033,-117.09196,1448.0,1.7,31.02,653,7.4,161,117,17.2,145,24.0,24.0,24.0,24.0,88,75.21,4.0,2.0,5.95,1.39,30.56,3.06,1.16,0.35,57.54
